control_fixNodeLength,control_bugNodeLength,control_bugNodeStartChar,control_bugLineNum,Control_model_accuracy,fileDepth_fixNodeLength,fileDepth_bugNodeLength,fileDepth_bugNodeStartChar,fileDepth_bugLineNum,fileDepth_fileDepthNumber,FileDepth_model_accuracy
0.2634290773073682,0.2720275436207033,0.2419116517426207,0.2226317273293079,0.6247306034482759,0.251348767200707,0.2534121883920342,0.2000546759347202,0.18744986088771337,0.10773450758482525,0.6454741379310345
0.26253397282163554,0.2724522136526041,0.24223902991477428,0.2227747836109862,0.6239224137931034,0.2471437934519827,0.25424995748025625,0.20237549233852442,0.18909575326221353,0.10713500346702311,0.6584051724137931
0.26411881295562734,0.27233482059886,0.24134270379085834,0.22220366265465427,0.6274245689655172,0.24771329492632896,0.2563750766727164,0.2008903205230731,0.18803201069555206,0.10698929718232951,0.6400862068965517
0.2615397968405296,0.2751885559949591,0.24141721484404816,0.22185443232046312,0.6390086206896551,0.24975094502289114,0.2570609465139048,0.19955016698295597,0.18711591933165103,0.10652202214859709,0.6570581896551724
0.2629214823370044,0.2717565376839419,0.2427197675564446,0.22260221242260897,0.6223060344827587,0.24617205093778807,0.2590445343233128,0.20046371809016433,0.18830832957468313,0.10601136707405168,0.6454741379310345
0.2622883329756037,0.2723475619125808,0.24080669352803988,0.2245574115837756,0.6115301724137931,0.24676052120786968,0.2570866386612662,0.19919276306518402,0.18704711806926824,0.10991295899641185,0.6371228448275862
0.26499921909535457,0.26914241370420555,0.24236780665482432,0.2234905605456157,0.6247306034482759,0.24829727550276476,0.2558333300616009,0.199977904933528,0.18867456364080604,0.10721692586130029,0.6430495689655172
0.26371768904235515,0.27270335073645313,0.2413595357174505,0.22221942450374124,0.6244612068965517,0.24823549278206897,0.255541473065835,0.2002229343548346,0.18750309927485362,0.1084970005224079,0.6476293103448276
0.2607047403335061,0.275742645750805,0.24143743275554896,0.22211518116013995,0.6196120689655172,0.24953868483413125,0.25526302951291596,0.20104085153660772,0.1871213247424293,0.10703610937391582,0.6403556034482759
0.2585898135967078,0.2768419009273703,0.2428130800997693,0.2217552053761526,0.6158405172413793,0.2487499905761304,0.255366369729277,0.20125701297459067,0.18826529765529826,0.10636132906470362,0.638739224137931
0.2597071979571528,0.2762476679808289,0.2410354331727094,0.22300970088930888,0.6255387931034483,0.25038931889936394,0.25408604198475476,0.20039740708082524,0.18887506255068964,0.10625216948436639,0.6468211206896551
0.2644845316832479,0.27230807051659256,0.2404851714676067,0.2227222263325529,0.6150323275862069,0.24584086529955493,0.25998661630452763,0.1995184643367266,0.188207121175704,0.10644693288348687,0.6328125
0.2666017899635836,0.2725291153117653,0.24089150997493072,0.21997758474972037,0.6061422413793104,0.24922975899572145,0.2562314471902425,0.20083125542171745,0.1887970307898441,0.10491050760247446,0.6352370689655172
0.26568129406490215,0.2700352779361022,0.2402731888468828,0.22401023915211293,0.6080280172413793,0.250641783542005,0.2549856743516262,0.1994200502615573,0.18936877954143003,0.10558371230338127,0.6360452586206896
0.2597002584482953,0.2744485506225254,0.24204873277676736,0.22380245815241198,0.6204202586206896,0.25156717117859984,0.2527887727309934,0.20088602441202213,0.1895610647926681,0.1051969668857165,0.6484375
0.25932428916301437,0.27602548077105266,0.24221312902595904,0.22243710103997386,0.6196120689655172,0.2473937579184997,0.25788378341594315,0.20062426680728007,0.18916504714403976,0.10493314471423729,0.6454741379310345
0.26468302363485996,0.2722020032001442,0.2402765149897708,0.2228384581752251,0.6392780172413793,0.2491234178460177,0.2548216681488635,0.2004929870406328,0.1882547060458857,0.10730722091860033,0.6557112068965517
0.26073294029259864,0.2742292461836552,0.24200573315272284,0.22303208037102334,0.6225754310344828,0.24565917774871188,0.25778371774384023,0.2009962076803963,0.18944409777457727,0.10611679905247437,0.6414331896551724
0.26172909254395615,0.2735015063129203,0.24089552904338787,0.22387387209973578,0.6306573275862069,0.25070388150553086,0.2542401226618667,0.20134851509155186,0.19029056184957138,0.10341691889147928,0.6554418103448276
0.2612158369278957,0.2754209621137783,0.24040540942761845,0.22295779153070763,0.6287715517241379,0.25123825121113574,0.2527137643523045,0.20032453327502447,0.18889333027729246,0.10683012088424272,0.646551724137931
0.2649146247742214,0.2713276945375967,0.24022904840964848,0.22352863227853353,0.6258081896551724,0.24971783661809013,0.2547688785455151,0.19935248154504176,0.18805707174351907,0.10810373154783391,0.6414331896551724
0.26269315597624393,0.2750693158930163,0.24125959042626094,0.22097793770447902,0.6263469827586207,0.24973673291947215,0.25476262444055126,0.20127009990494454,0.1884346227180512,0.10579592001698084,0.6417025862068966
0.2600368497975575,0.2753300662017436,0.24043621687712396,0.22419686712357503,0.6123383620689655,0.24866532767013788,0.2564571199471827,0.20015444141367364,0.18882786705616073,0.10589524391284508,0.6417025862068966
0.26127162529590375,0.27436322524219103,0.24221005168647314,0.2221550977754322,0.6169181034482759,0.24878935116938444,0.25764383318486067,0.1997001283389169,0.18906944758358835,0.10479723972324977,0.6368534482758621
