control_fixNodeLength,control_bugNodeLength,control_bugNodeStartChar,control_bugLineNum,Control_model_accuracy,fileDepth_fixNodeLength,fileDepth_bugNodeLength,fileDepth_bugNodeStartChar,fileDepth_bugLineNum,fileDepth_fileDepthNumber,FileDepth_model_accuracy
0.26211906606734414,0.2739370882655735,0.24111988455706812,0.2228239611100141,0.6497844827586207,0.24566944587436096,0.2564687337828671,0.2011784710321661,0.1882355193206462,0.10844782998995972,0.6675646551724138
0.26165718281274275,0.27497072983805454,0.24257698222055402,0.22079510512864864,0.6460129310344828,0.24812279681440388,0.25750356204882147,0.2013941242470661,0.18781816793397646,0.10516134895573194,0.6697198275862069
0.2624907107526463,0.27242560793824205,0.24180893252867813,0.22327474878043357,0.6395474137931034,0.2453240717883777,0.25802245562799403,0.2013847178301947,0.18756376387151913,0.10770499088191435,0.6643318965517241
0.26460459661475716,0.2701114673851668,0.24210210660367645,0.22318182939639977,0.630926724137931,0.24993115914046476,0.25422128012609263,0.2001011079947678,0.1889440125452103,0.10680244019346458,0.6670258620689655
0.26377158734446055,0.2711513634826485,0.2419740278994462,0.2231030212734448,0.6497844827586207,0.25476657088876725,0.25048416242915705,0.20158615478286754,0.1885067288347118,0.10465638306449633,0.6702586206896551
0.26556296794127016,0.26868264569301126,0.2435687102207274,0.22218567614499096,0.6519396551724138,0.24949464099482432,0.25310805735948316,0.2011179356897363,0.1875676545929005,0.10871171136305585,0.6610991379310345
0.2662856581897314,0.26928388436251105,0.24235635617677373,0.22207410127098387,0.6223060344827587,0.24821915472442418,0.2540521661916216,0.20114555954750865,0.18932640501749476,0.1072567145189509,0.6594827586206896
0.26127126487971913,0.2728944639744982,0.24280636491211974,0.223027906233663,0.6400862068965517,0.2482441067461174,0.25681451033706715,0.20148105772319466,0.18902931579079876,0.10443100940282217,0.6573275862068966
0.2647195901612422,0.2697002479026048,0.24296174533528447,0.2226184166008686,0.6352370689655172,0.2473124666227811,0.2576187992180663,0.20004007650083117,0.1882081191050602,0.10682053855326126,0.6589439655172413
0.2625570599540312,0.2715286663796681,0.24327594811976125,0.2226383255465395,0.6395474137931034,0.24867756565804194,0.2563706441482823,0.20106747967500674,0.1884908793837606,0.10539343113490844,0.6589439655172413
0.2600646022471463,0.27493058252023694,0.2422164669332632,0.2227883482993535,0.6196120689655172,0.24478108138176793,0.2592214358142532,0.202319133109656,0.18789534664980137,0.10578300304452153,0.6368534482758621
0.26261427615727845,0.27079071973934815,0.24137564790298602,0.2252193562003875,0.6325431034482759,0.24857663574350172,0.25533507804742833,0.19994102146580034,0.1891004235534764,0.10704684118979331,0.6497844827586207
