control_fixNodeLength,control_bugNodeLength,control_bugNodeStartChar,control_bugLineNum,Control_model_accuracy,fileDepth_fixNodeLength,fileDepth_bugNodeLength,fileDepth_bugNodeStartChar,fileDepth_bugLineNum,fileDepth_fileDepthNumber,FileDepth_model_accuracy
0.2681462683251424,0.27140897519953416,0.238295809203406,0.22214894727191742,0.5733376441426878,0.24957147902918936,0.25297236195182776,0.19839410713690211,0.1868614004652803,0.11220065141680047,0.5910119624959587
0.2629382595749899,0.27416412778814864,0.23804783853890732,0.22484977409795429,0.5720444013363509,0.24479549976900547,0.25726238878375446,0.19786065139595668,0.1896577061399965,0.11042375391128693,0.5965082444228904
0.2651756544176,0.27425529427406525,0.2388844303192021,0.2216846209891327,0.5748464274167475,0.2514765802353004,0.25175573493496506,0.19732128207427668,0.18651815443972253,0.11292824831573536,0.5951072313826921
0.26786870385792433,0.27671350398895433,0.23376234496912376,0.2216554471839976,0.5676258217480332,0.24820139615356832,0.25988757918256244,0.1968451484395013,0.1866664721806223,0.10839940404374575,0.5902575708589287
0.2642251151098509,0.27324742764254883,0.24025375035297653,0.22227370689462372,0.5646082551999138,0.24952606208179404,0.25059815997678664,0.19948865482133485,0.18804810257032387,0.11233902054976072,0.5885332471171463
0.2675258867413456,0.2750883337207781,0.23585136417321365,0.22153441536466265,0.5717210906347667,0.24835123613949556,0.25901482423265587,0.19683428018153232,0.1877742272973847,0.10802543214893148,0.5927362862377411
0.2723594802005373,0.2704222340883735,0.23647250954712443,0.22074577616396476,0.5688112943205087,0.25196686023054676,0.25424958111863605,0.19856899975112474,0.18726408843901463,0.1079504704606779,0.592951826705464
0.26333783524928905,0.2757440921616558,0.23902584339564456,0.22189222919341053,0.5679491324496174,0.2438098178269824,0.2576568943546189,0.19844017820146972,0.18915553511871447,0.11093757449821456,0.5943528397456622
0.2655598039316468,0.27151348447688217,0.2413316811256349,0.22159503046583606,0.5638538635628839,0.2480060560788476,0.25738049902440635,0.19852973522116152,0.1862624009055698,0.10982130877001477,0.5928440564716025
0.2681271075142418,0.27244503012719806,0.23687214416687222,0.2225557181916879,0.5740920357797177,0.2521055666695446,0.2531677900299175,0.1987891510025635,0.18815334128662725,0.10778415101134722,0.5944606099795237
